frontal_axis_reading(g),vertical_axis_reading(g),lateral_axis_reading(g),activity
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.22513,1.0427,-0.013684,1
0.28376,0.99674,0.020525,1
0.28376,0.99674,0.020525,1
0.28376,0.99674,0.020525,1
0.28376,0.99674,0.020525,1
0.28376,0.99674,0.020525,1
0.28376,0.99674,0.020525,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.043332,1
0.34238,0.96229,0.054735,1
0.34238,0.96229,0.054735,1
0.34238,0.96229,0.054735,1
0.34238,0.96229,0.054735,1
0.34238,0.96229,0.054735,1
0.34238,0.96229,0.054735,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.44791,0.92784,0.088944,1
0.27203,1.0082,-0.0022806,1
0.27203,1.0082,-0.0022806,1
0.27203,1.0082,-0.0022806,1
0.27203,1.0082,-0.0022806,1
0.27203,1.0082,-0.0022806,1
0.27203,1.0082,-0.0022806,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.17823,1.0197,-0.03649,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.30721,0.97377,0.020525,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.35411,0.97377,0.043332,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.43619,0.93932,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.44791,0.92784,0.077541,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.37756,0.93932,0.054735,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.2134,1.0427,-0.025087,1
0.1665,1.0082,0.10035,4
0.1665,1.0082,0.10035,4
0.1665,1.0082,0.10035,4
0.1665,1.0082,0.10035,4
0.1665,1.0082,0.10035,4
0.1665,1.0082,0.10035,4
-0.12663,0.99674,0.0091224,4
-0.12663,0.99674,0.0091224,4
-0.12663,0.99674,0.0091224,4
-0.12663,0.99674,0.0091224,4
-0.12663,0.99674,0.0091224,4
-0.12663,0.99674,0.0091224,4
0.42446,0.92784,0.14596,4
0.42446,0.92784,0.14596,4
0.42446,0.92784,0.14596,4
0.42446,0.92784,0.14596,4
0.42446,0.92784,0.14596,4
0.42446,0.92784,0.14596,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.10787,1.0427,0.10035,4
0.2134,1.0312,-0.10491,4
0.2134,1.0312,-0.10491,4
0.2134,1.0312,-0.10491,4
0.2134,1.0312,-0.10491,4
0.2134,1.0312,-0.10491,4
0.2134,1.0312,-0.10491,4
0.2134,1.0312,-0.10491,4
0.2134,1.0312,-0.10491,4
0.2134,1.0312,-0.10491,4
0.2134,1.0312,-0.10491,4
0.2134,1.0312,-0.10491,4
0.096148,1.0427,0.077541,4
0.096148,1.0427,0.077541,4
0.096148,1.0427,0.077541,4
0.096148,1.0427,0.077541,4
0.096148,1.0427,0.077541,4
0.096148,1.0427,0.077541,4
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
-0.021106,1.1805,-0.013684,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.54171,0.87042,-0.025087,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.61207,0.87042,-0.0022806,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.63552,0.85894,0.020525,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.67069,0.82449,0.043332,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.72932,0.82449,0.066138,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.62379,0.85894,0.020525,2
0.64724,0.85894,0.031928,2
0.64724,0.83597,0.054735,2
0.64724,0.83597,0.054735,2
0.65897,0.82449,0.054735,2
0.65897,0.82449,0.054735,2
0.65897,0.82449,0.054735,2
0.58862,0.84746,0.020525,2
0.70587,0.83597,0.054735,2
0.79967,0.79004,0.13456,2
0.79967,0.79004,0.13456,2
0.79967,0.79004,0.13456,2
0.79967,0.79004,0.13456,2
0.79967,0.79004,0.13456,2
0.65897,0.84746,0.088944,2
0.65897,0.84746,0.088944,2
0.84658,0.77856,0.15736,2
0.84658,0.77856,0.15736,2
0.62379,0.84746,0.054735,2
0.62379,0.84746,0.054735,2
0.62379,0.84746,0.054735,2
0.62379,0.84746,0.054735,2
0.62379,0.84746,0.054735,2
0.62379,0.84746,0.054735,2
0.82312,0.77856,0.12315,2
0.82312,0.77856,0.12315,2
0.82312,0.77856,0.12315,2
0.82312,0.77856,0.12315,2
0.82312,0.77856,0.12315,2
0.82312,0.77856,0.12315,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.55344,0.89339,0.020525,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.65897,0.83597,0.066138,2
0.58862,0.88191,0.043332,2
0.58862,0.88191,0.043332,2
0.58862,0.88191,0.043332,2
0.58862,0.88191,0.043332,2
0.58862,0.88191,0.043332,2
0.58862,0.88191,0.043332,2
0.54171,0.88191,-0.013684,2
0.54171,0.88191,-0.013684,2
0.54171,0.88191,-0.013684,2
0.54171,0.88191,-0.013684,2
0.54171,0.88191,-0.013684,2
0.54171,0.88191,-0.013684,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.65897,0.85894,0.054735,2
0.60034,0.87042,0.043332,2
0.60034,0.87042,0.043332,2
0.60034,0.87042,0.043332,2
0.60034,0.87042,0.043332,2
0.60034,0.87042,0.043332,2
0.60034,0.87042,0.043332,2
0.58862,0.90487,0.0091224,2
0.58862,0.90487,0.0091224,2
0.58862,0.90487,0.0091224,2
0.58862,0.90487,0.0091224,2
0.58862,0.90487,0.0091224,2
0.58862,0.90487,0.0091224,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.67069,0.85894,0.054735,2
0.48309,0.91636,-0.013684,2
0.48309,0.91636,-0.013684,2
0.48309,0.91636,-0.013684,2
0.48309,0.91636,-0.013684,2
0.48309,0.91636,-0.013684,2
0.48309,0.91636,-0.013684,2
0.82312,0.79004,0.13456,2
0.82312,0.79004,0.13456,2
0.82312,0.79004,0.13456,2
0.82312,0.79004,0.13456,2
0.82312,0.79004,0.13456,2
0.82312,0.79004,0.13456,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.52999,0.90487,-0.0022806,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.64724,0.85894,0.066138,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.52999,0.91636,-0.0022806,2
0.83485,0.77856,0.12315,2
0.83485,0.77856,0.12315,2
0.83485,0.77856,0.12315,2
0.83485,0.77856,0.12315,2
0.83485,0.77856,0.12315,2
0.83485,0.77856,0.12315,2
0.63552,0.85894,0.054735,2
0.63552,0.85894,0.054735,2
0.63552,0.85894,0.054735,2
0.63552,0.85894,0.054735,2
0.63552,0.85894,0.054735,2
0.63552,0.85894,0.054735,2
0.60034,0.88191,0.031928,2
0.60034,0.88191,0.031928,2
0.60034,0.88191,0.031928,2
0.60034,0.88191,0.031928,2
0.60034,0.88191,0.031928,2
0.60034,0.88191,0.031928,2
0.79967,0.79004,0.12315,2
0.79967,0.79004,0.12315,2
0.79967,0.79004,0.12315,2
0.79967,0.79004,0.12315,2
0.79967,0.79004,0.12315,2
0.79967,0.79004,0.12315,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.68242,0.83597,0.077541,2
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.20168,0.98526,0.0091224,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.37756,0.93932,0.13456,4
0.24858,0.97377,-0.082102,4
0.24858,0.97377,-0.082102,4
0.24858,0.97377,-0.082102,4
0.24858,0.97377,-0.082102,4
0.24858,0.97377,-0.082102,4
0.24858,0.97377,-0.082102,4
0.22513,0.98526,-0.082102,4
0.22513,0.98526,-0.082102,4
0.22513,0.98526,-0.082102,4
0.22513,0.98526,-0.082102,4
0.22513,0.98526,-0.082102,4
0.22513,0.98526,-0.082102,4
0.22513,0.98526,-0.082102,1
0.22513,0.98526,-0.082102,1
0.22513,0.98526,-0.082102,1
0.22513,0.98526,-0.082102,1
0.22513,0.98526,-0.082102,1
0.22513,0.98526,-0.082102,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.89348,0.74411,-0.013684,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
0.75277,0.87042,-0.0022806,1
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
1.1514,0.16995,-0.29876,3
0.98728,0.089569,-0.11631,3
0.98728,0.089569,-0.11631,3
0.98728,0.089569,-0.11631,3
0.98728,0.089569,-0.11631,3
0.98728,0.089569,-0.11631,3
0.98728,0.089569,-0.11631,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.3625,-0.15158,-0.025087,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1397,-0.036746,-0.10491,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.1163,0.0091865,-0.12771,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.339,-0.12861,-0.047893,3
1.1045,-0.01378,-0.12771,3
1.1045,-0.01378,-0.12771,3
1.0225,0.032153,-0.18473,3
1.1045,-0.0022966,-0.12771,3
1.1045,-0.0022966,-0.12771,3
1.1045,-0.0022966,-0.12771,3
1.1514,-0.025263,-0.10491,3
1.1514,-0.025263,-0.10491,3
1.1514,-0.025263,-0.10491,3
1.1514,-0.025263,-0.10491,3
1.1514,-0.025263,-0.10491,3
1.1514,-0.025263,-0.10491,3
1.1514,-0.025263,-0.10491,3
1.1514,-0.025263,-0.10491,3
1.3273,-0.10565,-0.03649,3
1.3273,-0.10565,-0.03649,3
1.3273,-0.10565,-0.03649,3
1.3273,-0.10565,-0.03649,3
1.3273,-0.10565,-0.03649,3
1.3273,-0.10565,-0.03649,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.1397,-0.025263,-0.11631,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3039,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.3156,-0.10565,-0.03649,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0811,0.0091865,-0.13912,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0459,0.055119,-0.15052,3
1.0811,0.02067,-0.13912,3
